model,gene_symbol,severity_beta,severity_se_hc3,severity_ci_low_t,severity_ci_high_t,severity_t,severity_pvalue_t,residual_df,n_donors,dme_beta,dme_pvalue_t,severity_padj_bh_158,rank_descending_beta
total_mean_severity,LPAR1,-0.26370702925740735,0.28984090068064683,-0.8683045535998444,0.3408904950850296,-0.9098337351220339,0.3737451780322609,20.0,26,,,0.9823353820001004,153
total_mean_severity,IRF7,-0.26515079872167713,0.23884126968689476,-0.7633649569871015,0.23306335954374718,-1.1101548700912218,0.2801020541258546,20.0,26,,,0.954330993468347,154
total_mean_severity,IL18,-0.27167650072965904,0.1779114875440029,-0.6427933605951403,0.09944035913582217,-1.5270318093566904,0.14241371090994764,20.0,26,,,0.954330993468347,155
total_mean_severity,CALCRL,-0.2731152126203174,0.2542899329283395,-0.8035547177165148,0.25732429247588,-1.0740307706057832,0.2955967699927953,20.0,26,,,0.954330993468347,156
total_mean_severity,SLC1A2,-0.2926826450617173,0.2156680057064644,-0.7425582217101219,0.15719293158668723,-1.3570981198763155,0.18986945550311676,20.0,26,,,0.954330993468347,157
total_mean_severity,PTGER4,-0.3288230646298008,0.27365527210314516,-0.899657959388548,0.24201183012894634,-1.2015959425984017,0.24355615775463688,20.0,26,,,0.954330993468347,158
DME_conditioned_mean_severity,P2RX4,0.5990896162861102,0.20213759064024842,0.17601077677593974,1.0221684557962807,2.963771431076032,0.007975736377663578,19.0,26,0.5890586367812506,0.21127770530548173,0.9923671768049482,1
DME_conditioned_mean_severity,SLC31A1,0.5394626507841186,0.3327053244827902,-0.15689759638806777,1.235822897956305,1.621442793627498,0.1214000377970955,19.0,26,-0.567838840214971,0.29106334330760414,0.9935409255431776,2
DME_conditioned_mean_severity,NLRP3,0.5327210264125435,0.19327257606682222,0.1281968756472338,0.9372451771778532,2.7563197906999495,0.012561609832974028,19.0,26,0.08120414161175338,0.9116908507383217,0.9923671768049482,3
DME_conditioned_mean_severity,CD82,0.5201307152239482,0.2620347427219503,-0.028314304383774358,1.0685757348316707,1.9849685191397235,0.061776909522202696,19.0,26,0.3162142331053611,0.6533810141483951,0.9935409255431776,4
DME_conditioned_mean_severity,FPR1,0.4914101560156201,0.2255723976706095,0.019281701680487984,0.9635386103507522,2.178503048645155,0.04216637900004973,19.0,26,0.26115348299793756,0.7002791226435963,0.9935409255431776,5
DME_conditioned_mean_severity,TLR2,0.48360291610784967,0.21792021114269108,0.02749067224446966,0.9397151599712297,2.2191742269889474,0.038847386656904716,19.0,26,1.044106911007925,0.20747404500996458,0.9935409255431776,6
DME_conditioned_mean_severity,CD40,0.451638571390068,0.3365694378348993,-0.25280935797704274,1.1560865007571788,1.3418882424244791,0.1954499282693166,19.0,26,-0.16603359446316562,0.7654328577201858,0.9935409255431776,7
DME_conditioned_mean_severity,ACVR1B,0.4228894704745756,0.3177176307308082,-0.242101173154608,1.087880114103759,1.3310229888780583,0.19893388720705923,19.0,26,-0.7454147570082453,0.24085228945881237,0.9935409255431776,8
DME_conditioned_mean_severity,IL10RA,0.422297856647264,0.21938211032938457,-0.03687417737898535,0.8814698906735133,1.924942083988607,0.06934091232650706,19.0,26,0.6002913468739697,0.36483516465856203,0.9935409255431776,9
DME_conditioned_mean_severity,IFNGR2,0.41858857314948855,0.2852339748385183,-0.1784129973220115,1.0155901436209887,1.4675270482293257,0.15859195949582933,19.0,26,0.48721944988911087,0.6020358853796741,0.9935409255431776,10
DME_conditioned_mean_severity,CSF3R,0.4104430102737798,0.24519683821162896,-0.10275987016801075,0.9236458907155702,1.673932719799295,0.11052709000299957,19.0,26,0.6054792490854988,0.4092098216937974,0.9935409255431776,11
DME_conditioned_mean_severity,TLR1,0.4002127411944817,0.3468045662392013,-0.3256575581227904,1.126083040511754,1.154000783595344,0.26280966286382423,19.0,26,0.2956251252487764,0.7317332363821,0.9935409255431776,12
DME_conditioned_mean_severity,HPN,0.3921313783979217,0.26233057277654964,-0.15693282063009412,0.9411955774259375,1.494798620868087,0.15139094799471164,19.0,26,0.25161525836211285,0.7087629853969262,0.9935409255431776,13
DME_conditioned_mean_severity,OPRK1,0.37107765488324074,0.15255512557623618,0.051776107428905205,0.6903792023375763,2.4324168295335484,0.025053514486616812,19.0,26,1.0229322989560197,0.013860152602755296,0.9935409255431776,14
DME_conditioned_mean_severity,AXL,0.3689677171860018,0.2614112569236964,-0.17817233164839336,0.9161077660203969,1.41144540418051,0.17427988186376406,19.0,26,0.9308746879381363,0.15291923860804188,0.9935409255431776,15
DME_conditioned_mean_severity,SLC4A4,0.36040140286594025,0.22241634659915863,-0.10512136065970423,0.8259241663915847,1.6203908047975446,0.12162688744104373,19.0,26,0.6060351936210844,0.21693370807382706,0.9935409255431776,16
DME_conditioned_mean_severity,TNFSF10,0.3547668299681158,0.30595888692587736,-0.2856124800277233,0.995146139963955,1.1595245149851223,0.2606072773238186,19.0,26,0.5300862804258464,0.3792213298254953,0.9935409255431776,17
DME_conditioned_mean_severity,P2RY2,0.3396921854860224,0.2802236887663616,-0.24682273571698699,0.9262071066890318,1.2122179498152388,0.24028812667200944,19.0,26,0.8959481319398223,0.1526662439510007,0.9935409255431776,18
DME_conditioned_mean_severity,IL15RA,0.3298129700611375,0.38387936086461316,-0.4736557662193678,1.1332817063416427,0.8591578596939891,0.4009635308669248,19.0,26,-0.8980514196291436,0.2090282153917517,0.9935409255431776,19
DME_conditioned_mean_severity,PTGER2,0.3246880961299048,0.2552990705917609,-0.20965899968672386,0.8590351919465334,1.271795057370582,0.21879326920028727,19.0,26,-0.21007456058590374,0.7611134307457008,0.9935409255431776,20
DME_conditioned_mean_severity,HIF1A,0.31916143250424706,0.3249040188511838,-0.3608704943251964,0.9991933593336906,0.9823252837338186,0.3382837805297271,19.0,26,-0.20172208750096507,0.758532827604401,0.9935409255431776,21
DME_conditioned_mean_severity,NOD2,0.31552425003567364,0.24362289412316535,-0.19438432756866886,0.8254328276400161,1.2951338221774757,0.21079086101517905,19.0,26,0.6627194753479131,0.26729634748261777,0.9935409255431776,22
DME_conditioned_mean_severity,CD14,0.30873096818838996,0.24664322394816177,-0.2074992323919168,0.8249611687686967,1.2517309952665778,0.22585958655871885,19.0,26,0.9914894717924319,0.13255520566467288,0.9935409255431776,23
DME_conditioned_mean_severity,ADM,0.29485381422301,0.28697653579614485,-0.30579497824907514,0.8955026066950951,1.0274492073193775,0.31711245326543097,19.0,26,-0.6425027770519667,0.4978984163074127,0.9935409255431776,24
DME_conditioned_mean_severity,PLAUR,0.2862425630331233,0.2846405565103309,-0.30951696860315375,0.8820020946694003,1.0056281738007853,0.3272306889711075,19.0,26,0.6052342622826479,0.434703782573326,0.9935409255431776,25
DME_conditioned_mean_severity,APLNR,0.27140049967195323,0.4445649342606315,-0.6590846014819766,1.2018856008258831,0.6104856203364917,0.5487737528448275,19.0,26,0.30945422476605977,0.7715028367269771,0.9935409255431776,26
DME_conditioned_mean_severity,DCBLD2,0.265410400796824,0.27665144702056554,-0.31362773250407283,0.8444485340977208,0.9593674772179813,0.34942389789457784,19.0,26,0.3507251013802627,0.5895755149741019,0.9935409255431776,27
DME_conditioned_mean_severity,PIK3R5,0.25985792708951105,0.2228603831324325,-0.2065942155813117,0.7263100697603337,1.1660122065530738,0.25803819842143005,19.0,26,1.4572128781270117,0.027118761462610268,0.9935409255431776,28
DME_conditioned_mean_severity,BEST1,0.25798890035936756,0.3139131206219501,-0.3990388120967366,0.9150166128154718,0.8218480955756773,0.4213573464380428,19.0,26,0.48467221244079034,0.5722984208182695,0.9935409255431776,29
DME_conditioned_mean_severity,MSR1,0.24714400567545505,0.35105773199508095,-0.4876282718762587,0.9819162832271687,0.7039981836347021,0.48997292829488515,19.0,26,0.35643567962355327,0.6475883578884307,0.9935409255431776,30
DME_conditioned_mean_severity,ITGB8,0.24508760501553065,0.23312856807071794,-0.24285609572623615,0.7330313057572975,1.0512980328570671,0.3063097674651865,19.0,26,1.032875170224546,0.09742313070089943,0.9935409255431776,31
DME_conditioned_mean_severity,NPFFR2,0.23945334454265668,0.28537424127829736,-0.35784180696132717,0.8367484960466405,0.8390853479629279,0.4118546771401129,19.0,26,-0.4273241205051803,0.6549779847530364,0.9935409255431776,32
DME_conditioned_mean_severity,RGS1,0.22951956560291037,0.27609289908100676,-0.34834951342494974,0.8073886446307705,0.8313128166891696,0.41612246439021505,19.0,26,0.6700838337041793,0.3718723032053568,0.9935409255431776,33
DME_conditioned_mean_severity,SELE,0.2237186438621175,0.24143114479863514,-0.2816025496847503,0.7290398374089853,0.9266353934936991,0.36573762499838036,19.0,26,-0.230766996246955,0.6180351444922861,0.9935409255431776,34
DME_conditioned_mean_severity,C3AR1,0.21827214393690564,0.24840156189247978,-0.3016383002566375,0.7381825881304488,0.878706809546489,0.39053779456831705,19.0,26,1.311746681651402,0.0989391845573984,0.9935409255431776,35
DME_conditioned_mean_severity,GPR183,0.21618921233215774,0.3154724877817896,-0.44410229309914473,0.8764807177634601,0.6852870557818483,0.501438827847247,19.0,26,0.38352845170679656,0.6101796265678798,0.9935409255431776,36
DME_conditioned_mean_severity,OLR1,0.21389094573013834,0.23215975505225653,-0.2720250060597648,0.6998068975200415,0.9213093185853591,0.3684400368699515,19.0,26,1.299727667522531,0.09131781787463059,0.9935409255431776,37
DME_conditioned_mean_severity,SLC31A2,0.2051529966031753,0.26158700404835844,-0.34235489519063056,0.7526608883969812,0.7842629543065892,0.44255439697988763,19.0,26,0.8648509335133459,0.15603451511392386,0.9935409255431776,38
DME_conditioned_mean_severity,MMP14,0.2044601225649148,0.32039253078028834,-0.4661291512109685,0.8750493963407981,0.6381550845363649,0.5309897638422982,19.0,26,0.22901381834713028,0.7882103462638305,0.9935409255431776,39
DME_conditioned_mean_severity,CX3CL1,0.2036342196622755,0.2768697197866298,-0.37586076378841604,0.783129203112967,0.7354875058897976,0.47102506672657196,19.0,26,-0.06687178374904817,0.9036973808276733,0.9935409255431776,40
DME_conditioned_mean_severity,GPC3,0.19978105930985338,0.27361524071673793,-0.3729022211629863,0.772464339782693,0.7301532574959086,0.4742037909074419,19.0,26,0.6308642950751806,0.2655486634140797,0.9935409255431776,41
DME_conditioned_mean_severity,PSEN1,0.19381242388626793,0.3183258524713624,-0.47245124247630954,0.8600760902488455,0.60884914744304,0.5498354410999386,19.0,26,-0.13274589809354428,0.8801914493859283,0.9935409255431776,42
DME_conditioned_mean_severity,IL4R,0.1794717004831268,0.24910991470695398,-0.3419213431901187,0.7008647441563722,0.7204518563392082,0.4800174694209748,19.0,26,0.18050261756140767,0.7871613316765942,0.9935409255431776,43
DME_conditioned_mean_severity,TNFRSF1B,0.1755657957876495,0.19718494987232157,-0.23714704746240708,0.588278639037706,0.8903610336454653,0.3844078366325412,19.0,26,0.5117541373408071,0.3554812653385786,0.9935409255431776,44
DME_conditioned_mean_severity,SELL,0.17372231294355805,0.21867497052551021,-0.28396966046335276,0.6314142863504688,0.7944316284853091,0.43675532212507995,19.0,26,0.5723901220259969,0.2932286650259264,0.9935409255431776,45
DME_conditioned_mean_severity,CDKN1A,0.15867244106525635,0.24273376600821994,-0.34937517000705476,0.6667200521375675,0.6536891989715311,0.5211455975521126,19.0,26,0.7434304920885428,0.24181102760867346,0.9935409255431776,46
DME_conditioned_mean_severity,ICAM1,0.15825469752784463,0.27347256734366227,-0.4141299641432241,0.7306393591989133,0.5786858223661321,0.5695982709582093,19.0,26,0.11468071544049914,0.8543608649238589,0.9935409255431776,47
DME_conditioned_mean_severity,CMKLR1,0.1558117216236689,0.20911788681543067,-0.28187704568805205,0.5935004889353899,0.745090360257847,0.4653347750381416,19.0,26,1.204873502029611,0.02019296754166657,0.9935409255431776,48
DME_conditioned_mean_severity,RGS16,0.14824166734295363,0.278970107541828,-0.4356494782029523,0.7321328128888596,0.5313890747980111,0.6013071208291201,19.0,26,-0.10949388599758353,0.871191633059224,0.9935409255431776,49
DME_conditioned_mean_severity,NMI,0.1411391090265099,0.2590798406993867,-0.40112122956956736,0.6833994476225871,0.5447707110113411,0.5922486515587848,19.0,26,0.3337654189374255,0.6066303976356786,0.9935409255431776,50
DME_conditioned_mean_severity,GABBR1,0.13930504522830206,0.24879960429754644,-0.38143851129372014,0.6600486017503242,0.5599086285591646,0.5820835487416576,19.0,26,0.23674266580309045,0.6273988634067648,0.9935409255431776,51
DME_conditioned_mean_severity,SERPINE1,0.13840269020971535,0.2920293987507089,-0.47282186596990067,0.7496272463893314,0.473934099791997,0.6409475579189706,19.0,26,0.2421512615462764,0.6700840234109318,0.9935409255431776,52
DME_conditioned_mean_severity,ABCA1,0.13129745067426019,0.26704631849580185,-0.42763691757862327,0.6902318189271437,0.4916654586882997,0.6285877969468892,19.0,26,0.6749591006083762,0.17716734782231439,0.9935409255431776,53
DME_conditioned_mean_severity,SCN1B,0.1270826302555168,0.20699782333274566,-0.30616879319007184,0.5603340537011055,0.6139322057084317,0.5465413067216844,19.0,26,-0.03298198226680496,0.9513104943972777,0.9935409255431776,54
DME_conditioned_mean_severity,NMUR1,0.12425877230224704,0.2726199643247541,-0.4463413707413858,0.6948589153458798,0.4557948373664439,0.6537039244747633,19.0,26,-1.2132629244429454,0.1060452322781351,0.9935409255431776,55
DME_conditioned_mean_severity,IL6,0.12095445295595164,0.3635146661343925,-0.6398904873935206,0.8817993933054239,0.3327361017979792,0.7429767444830696,19.0,26,0.5680281954929479,0.615878714203627,0.9935409255431776,56
DME_conditioned_mean_severity,STAB1,0.11437503172971628,0.22263290058294197,-0.35160098449306465,0.5803510479524973,0.5137382275047251,0.6133579302588075,19.0,26,0.71203313494827,0.17948644089028526,0.9935409255431776,57
DME_conditioned_mean_severity,RASGRP1,0.11224543251506558,0.35029569375095915,-0.6209318806613222,0.8454227456914534,0.3204305234618895,0.752139304181896,19.0,26,0.2521799111125468,0.7923197194400464,0.9935409255431776,58
DME_conditioned_mean_severity,SEMA4D,0.1098958220151278,0.4781499782239887,-0.8908835840224676,1.1106752280527232,0.22983546380848577,0.820675863142684,19.0,26,0.05192744047591234,0.9537506330771601,0.9935409255431776,59
DME_conditioned_mean_severity,RHOG,0.10663052595286979,0.299820015357143,-0.5208999781826853,0.7341610300884249,0.35564845737817885,0.7260218731467669,19.0,26,0.007289485440363754,0.9923624536430531,0.9935409255431776,60
DME_conditioned_mean_severity,GPR132,0.10023453964863129,0.34888807586987625,-0.6299965954432348,0.8304656747404974,0.2872971207133358,0.7769947574476924,19.0,26,0.6448868630917668,0.3832914508386478,0.9935409255431776,61
DME_conditioned_mean_severity,OSMR,0.08641766233745168,0.226501704039422,-0.3876558525815198,0.5604911772564232,0.3815320626568484,0.7070417597273054,19.0,26,0.5740822781931832,0.24304703161892557,0.9935409255431776,62
DME_conditioned_mean_severity,RIPK2,0.0809189057606088,0.19251799989870383,-0.3220258989339459,0.48386371045516346,0.42031864970125116,0.6789680594724403,19.0,26,1.2261313636500346,0.015315287747255017,0.9935409255431776,63
DME_conditioned_mean_severity,F3,0.08045879855860887,0.2764745602636657,-0.4982091065051903,0.659126703622408,0.29101700526036706,0.7741913399064742,19.0,26,0.5754206759772255,0.29041183653828295,0.9935409255431776,64
DME_conditioned_mean_severity,MET,0.0796463312530768,0.2278389450949012,-0.39722606136155497,0.5565187238677085,0.34957294601193795,0.7305039909809286,19.0,26,1.2039056039739746,0.0031108042214338413,0.9935409255431776,65
DME_conditioned_mean_severity,RAF1,0.07858419329774109,0.2648778707497277,-0.4758115616618818,0.632979948257364,0.296680855502618,0.7699290074944491,19.0,26,0.08718092767610769,0.8867158956861005,0.9935409255431776,66
DME_conditioned_mean_severity,KLF6,0.07739637984590304,0.27242388451851457,-0.4927933634466867,0.6475861231384928,0.28410276867865086,0.7794046265684262,19.0,26,0.4748358991251563,0.365196202029917,0.9935409255431776,67
DME_conditioned_mean_severity,ADRM1,0.0766310458449696,0.29189048852142635,-0.5343027678833547,0.6875648595732939,0.26253354891125363,0.7957356298035895,19.0,26,0.4792731170076001,0.5771032315322038,0.9935409255431776,68
DME_conditioned_mean_severity,SGMS2,0.07635199085158828,0.27959092344695236,-0.5088385373171023,0.6615425190202788,0.27308465493185,0.7877343153677521,19.0,26,-0.3174079961008492,0.5734437655162585,0.9935409255431776,69
DME_conditioned_mean_severity,NDP,0.07625187126189342,0.16862843850668413,-0.27669150678990106,0.4291952493136879,0.45218868144159996,0.656253188572189,19.0,26,0.5996202369066788,0.16821789510362453,0.9935409255431776,70
DME_conditioned_mean_severity,ITGB3,0.06952648524671941,0.3410724782051519,-0.6443464159333016,0.7833993864267405,0.20384665925727338,0.8406408062693966,19.0,26,-0.2638897550012179,0.7410536872936591,0.9935409255431776,71
DME_conditioned_mean_severity,ITGA5,0.06938231701042964,0.2725529048584213,-0.5010774689570929,0.6398421029779522,0.25456458461329023,0.8017942832363649,19.0,26,0.27819172751002896,0.6464940332971688,0.9935409255431776,72
DME_conditioned_mean_severity,CD55,0.06203145683465249,0.21436463672558126,-0.386638884246478,0.510701797915783,0.2893735542493514,0.7754295045455069,19.0,26,-0.4028620507862622,0.3967837905747824,0.9935409255431776,73
DME_conditioned_mean_severity,LDLR,0.061444051369351084,0.3050857946419411,-0.5771078554744912,0.6999959582131933,0.2013992537458648,0.8425268849562143,19.0,26,-0.37121562472545905,0.5712475574556006,0.9935409255431776,74
DME_conditioned_mean_severity,LY6E,0.06046425915176519,0.2353249588035967,-0.43207654022679626,0.5530050585303267,0.256939423081888,0.7999873712793579,19.0,26,0.5598604115895589,0.37121057808811164,0.9935409255431776,75
DME_conditioned_mean_severity,CYBB,0.05892436687486354,0.20896816801842685,-0.37845103539333136,0.4962997691430584,0.28197771667150556,0.7810090708451888,19.0,26,1.2958005353582642,0.06104330728248062,0.9935409255431776,76
DME_conditioned_mean_severity,LIF,0.058920526454356636,0.23306710250570348,-0.4288945253813171,0.5467355782900304,0.25280498972571547,0.8031338228167788,19.0,26,0.45136549908677476,0.4076675625525059,0.9935409255431776,77
DME_conditioned_mean_severity,TIMP1,0.05857552778598833,0.3285117687086119,-0.62900750627734,0.7461585618493166,0.17830572102865666,0.860370299468762,19.0,26,1.2597526142277102,0.08550782307634582,0.9935409255431776,78
