contrast,multiplicity_family,gene_symbol,case_group,control_group,n_case_donors,n_control_donors,mean_difference,cliff_delta,mannwhitney_pvalue,covariate_adjusted_case_beta,covariate_adjusted_case_pvalue_t,covariate_adjusted_residual_df,covariate_adjusted_estimable,mannwhitney_padj_within_contrast_158,mannwhitney_padj_global_790,adjusted_padj_within_contrast_158,adjusted_padj_global_estimable_contrasts
advanced_DME_vs_diabetes,exploratory_contrast_family,TAPBP,NPDR + DME;PDR + DME,Diabetic,7,10,0.11630815427010344,0.2571428571428571,0.41731797614150556,0.3561827696505093,0.8104793469246304,11.0,True,0.6401576721393969,0.8862397880424446,0.8986631735925309,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,TIMP1,NPDR + DME;PDR + DME,Diabetic,7,10,0.617223387819994,0.8,0.00462772521596051,1.6291548799698023,6.262082956289037e-05,11.0,True,0.06647096219288733,0.26113592290062876,0.009894091070936677,0.029682273212810036
advanced_DME_vs_diabetes,exploratory_contrast_family,TLR1,NPDR + DME;PDR + DME,Diabetic,7,10,0.2310679233550501,0.6571428571428571,0.024989716166186754,0.6580547556087492,0.36632577361066665,11.0,True,0.14101339836633953,0.3594636414754933,0.7188506227502273,0.8511687092718431
advanced_DME_vs_diabetes,exploratory_contrast_family,TLR2,NPDR + DME;PDR + DME,Diabetic,7,10,0.5200948792418316,0.7142857142857143,0.013574660633484163,1.8539901620721018,0.1367190482895988,11.0,True,0.10213316095669038,0.3063994828700711,0.5222454759829298,0.6971451923386685
advanced_DME_vs_diabetes,exploratory_contrast_family,TLR3,NPDR + DME;PDR + DME,Diabetic,7,10,0.3266400460031571,0.4857142857142857,0.10880296174413821,0.935183365647879,0.1120711765085938,11.0,True,0.35083403990967016,0.5873045784317557,0.520801349657583,0.689892696949006
advanced_DME_vs_diabetes,exploratory_contrast_family,TNFRSF1B,NPDR + DME;PDR + DME,Diabetic,7,10,0.8353739575857273,0.6857142857142857,0.01851090086384204,0.9739503487677477,0.142115478898786,11.0,True,0.10832304949952008,0.33169728821902733,0.5222454759829298,0.6971451923386685
advanced_DME_vs_diabetes,exploratory_contrast_family,TNFSF10,NPDR + DME;PDR + DME,Diabetic,7,10,0.3328853652262518,0.3142857142857143,0.31478815302344715,0.8655695165806478,0.13733819779143,11.0,True,0.540614436714181,0.837315289186947,0.5222454759829298,0.6971451923386685
advanced_DME_vs_diabetes,exploratory_contrast_family,TNFSF9,NPDR + DME;PDR + DME,Diabetic,7,10,0.018144103004554823,0.05714285714285714,0.8867749897161661,-0.3879535553346052,0.49064677338718876,11.0,True,0.9596606053092755,0.9947116595316041,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,TPBG,NPDR + DME;PDR + DME,Diabetic,7,10,0.19734027409741461,0.02857142857142857,0.9622583299053886,0.4619156077861236,0.2962395606131833,11.0,True,0.9937046805558915,1.0,0.6883213320129847,0.8211552732786485
advanced_DME_vs_diabetes,exploratory_contrast_family,VIP,NPDR + DME;PDR + DME,Diabetic,7,10,-0.5330804021214963,-0.6857142857142857,0.01851090086384204,-0.9347351926804748,0.5137954019639048,11.0,True,0.10832304949952008,0.33169728821902733,0.8036444582359715,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,ABCA1,NPDR + DME,Diabetic,5,10,0.1832400475872955,0.08,0.8591408591408591,0.9666002363656911,0.06508244001119004,9.0,True,0.9297551763305187,0.9808110964180328,0.5961380902331228,0.6041886707561256
NPDR_DME_vs_diabetes,exploratory_contrast_family,ABI1,NPDR + DME,Diabetic,5,10,0.010694147124109321,0.12,0.7678987678987679,0.542172500512748,0.5599018785937643,9.0,True,0.9191515555151918,0.9808110964180328,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,ACVR1B,NPDR + DME,Diabetic,5,10,-0.01910152574058266,0.0,1.0,0.40675537196438044,0.6156011728297079,9.0,True,1.0,1.0,0.868437368813338,0.9264749674046581
NPDR_DME_vs_diabetes,exploratory_contrast_family,ACVR2A,NPDR + DME,Diabetic,5,10,-0.07776272914806892,-0.4,0.2544122544122544,0.17387930635236235,0.8050473259800079,9.0,True,0.6090475181384272,0.7778142435182146,0.883156499023054,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,ADM,NPDR + DME,Diabetic,5,10,0.26122741025910967,0.16,0.6786546786546787,-0.1518271072980632,0.9011842346299905,9.0,True,0.8717677985970669,0.9808110964180328,0.9367572965232797,0.9582700455460328
NPDR_DME_vs_diabetes,exploratory_contrast_family,ADORA2B,NPDR + DME,Diabetic,5,10,0.2748007486527413,0.32,0.37096237096237095,0.32785736479942407,0.6653081785546315,9.0,True,0.7061693326753568,0.8515183213038158,0.8790087771701994,0.929381772996572
NPDR_DME_vs_diabetes,exploratory_contrast_family,ADRM1,NPDR + DME,Diabetic,5,10,0.15532604840534425,0.28,0.43956043956043955,0.7174470431761683,0.49849957315852844,9.0,True,0.7467801016188113,0.8949813073524413,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,AHR,NPDR + DME,Diabetic,5,10,-0.17451447496382144,-0.28,0.43956043956043955,0.14751442619190652,0.7309487358925001,9.0,True,0.7467801016188113,0.8949813073524413,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,APLNR,NPDR + DME,Diabetic,5,10,0.24778880097958778,0.16,0.6786546786546787,0.7485733053545536,0.5417946168962962,9.0,True,0.8717677985970669,0.9808110964180328,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,AQP9,NPDR + DME,Diabetic,5,10,0.12204064497059433,0.4,0.24293368547522887,0.9595290917218559,0.2883528151153798,9.0,True,0.6090475181384272,0.7778142435182146,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,ATP2A2,NPDR + DME,Diabetic,5,10,-0.11282561151065806,-0.32,0.37096237096237095,-0.4359780558796781,0.623160387574605,9.0,True,0.7061693326753568,0.8515183213038158,0.8706535253789474,0.9264749674046581
NPDR_DME_vs_diabetes,exploratory_contrast_family,ATP2B1,NPDR + DME,Diabetic,5,10,-0.13410911344201804,-0.6,0.07525807525807525,-0.8169453516109018,0.3330173953767729,9.0,True,0.3847621331143506,0.5372804561506698,0.7737757127872076,0.8461899590435906
NPDR_DME_vs_diabetes,exploratory_contrast_family,ATP2C1,NPDR + DME,Diabetic,5,10,-0.07087381333829779,-0.36,0.3096903096903097,-0.4185445762616854,0.5349970724313071,9.0,True,0.6795981795981796,0.837315289186947,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,AXL,NPDR + DME,Diabetic,5,10,0.29568332310329204,0.76,0.019314019314019312,1.5145420236760607,0.032251159071513304,9.0,True,0.2034410034410034,0.33169728821902733,0.4246402611082585,0.5590998815029221
NPDR_DME_vs_diabetes,exploratory_contrast_family,BEST1,NPDR + DME,Diabetic,5,10,0.5781455762659435,0.44,0.20646020646020646,1.2946471718218326,0.40933798435257773,9.0,True,0.562426079667459,0.7153665048401892,0.809282919881964,0.8863734430800371
NPDR_DME_vs_diabetes,exploratory_contrast_family,BST2,NPDR + DME,Diabetic,5,10,0.45213927666298837,0.72,0.02797202797202797,1.0736406536849967,0.36551351857227377,9.0,True,0.2762237762237762,0.3594636414754933,0.7923618142803164,0.8511687092718431
NPDR_DME_vs_diabetes,exploratory_contrast_family,BTG2,NPDR + DME,Diabetic,5,10,1.1421166857195812,0.4,0.2544122544122544,0.32285356507999546,0.7431237838587138,9.0,True,0.6090475181384272,0.7778142435182146,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,C3AR1,NPDR + DME,Diabetic,5,10,0.5016293129567984,0.96,0.001332001332001332,1.9382051283804431,0.08785192752686456,9.0,True,0.10522810522810523,0.20310571781160017,0.5961380902331228,0.6309365704202091
NPDR_DME_vs_diabetes,exploratory_contrast_family,C5AR1,NPDR + DME,Diabetic,5,10,0.199682923128087,0.32,0.37096237096237095,0.33949010491253245,0.6842916429869275,9.0,True,0.7061693326753568,0.8515183213038158,0.8790087771701994,0.929381772996572
NPDR_DME_vs_diabetes,exploratory_contrast_family,CALCRL,NPDR + DME,Diabetic,5,10,-0.13422554439071455,-0.12,0.7678987678987679,-0.5298502340192286,0.4306186695903078,9.0,True,0.9191515555151918,0.9808110964180328,0.8099732118484362,0.898388727168168
NPDR_DME_vs_diabetes,exploratory_contrast_family,CCL2,NPDR + DME,Diabetic,5,10,0.14844661803927073,0.2,0.594072594072594,0.1627044421336314,0.7822650332747166,9.0,True,0.8380666952095523,0.911976911976912,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,CD14,NPDR + DME,Diabetic,5,10,0.8398661105647802,0.8,0.012654012654012654,1.8275425057659453,0.049163961535067184,9.0,True,0.18175763630309086,0.3063994828700711,0.5141956562125503,0.575090483691549
NPDR_DME_vs_diabetes,exploratory_contrast_family,CD40,NPDR + DME,Diabetic,5,10,-0.07316693559977794,0.0,1.0,0.3039824717618975,0.6457616191207556,9.0,True,1.0,1.0,0.8790087771701994,0.929381772996572
NPDR_DME_vs_diabetes,exploratory_contrast_family,CD55,NPDR + DME,Diabetic,5,10,-0.15459177906860022,-0.36,0.3096903096903097,-0.1525169920234319,0.7780849329653802,9.0,True,0.6795981795981796,0.837315289186947,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,CD82,NPDR + DME,Diabetic,5,10,0.16384635548350523,0.24,0.5134865134865134,1.143833952135148,0.1441355039012437,9.0,True,0.7801045108737416,0.911976911976912,0.6698061651881324,0.6971451923386685
NPDR_DME_vs_diabetes,exploratory_contrast_family,CDKN1A,NPDR + DME,Diabetic,5,10,0.698015380840384,0.8,0.012654012654012654,1.3532767122946792,0.16130019307724094,9.0,True,0.18175763630309086,0.3063994828700711,0.6892586717402691,0.7356510823381719
NPDR_DME_vs_diabetes,exploratory_contrast_family,CHST2,NPDR + DME,Diabetic,5,10,-0.043557723975361284,-0.12,0.7678987678987679,0.29605082231375196,0.6813475239971473,9.0,True,0.9191515555151918,0.9808110964180328,0.8790087771701994,0.929381772996572
NPDR_DME_vs_diabetes,exploratory_contrast_family,CLEC5A,NPDR + DME,Diabetic,5,10,0.7105441193049522,0.96,0.001332001332001332,1.7711114087160147,0.00918310935913524,9.0,True,0.10522810522810523,0.20310571781160017,0.24182187979056133,0.33483029509462336
NPDR_DME_vs_diabetes,exploratory_contrast_family,CMKLR1,NPDR + DME,Diabetic,5,10,0.4502663523292363,0.48,0.1645021645021645,1.1971004982390965,0.21360166920393284,9.0,True,0.5304355508437142,0.6596787307447206,0.7118710123160938,0.8059138968264247
NPDR_DME_vs_diabetes,exploratory_contrast_family,CSF1,NPDR + DME,Diabetic,5,10,0.5204763471460785,0.64,0.05527805527805527,1.1668980586446547,0.05207044619873927,9.0,True,0.3639138639138639,0.49843014335379626,0.5141956562125503,0.575090483691549
NPDR_DME_vs_diabetes,exploratory_contrast_family,CSF3R,NPDR + DME,Diabetic,5,10,0.27901971389181446,0.68,0.03996003996003995,1.1550116877468708,0.2858616049334176,9.0,True,0.3156843156843156,0.4266004266004265,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,CX3CL1,NPDR + DME,Diabetic,5,10,-0.040299913141238264,-0.12,0.7678987678987679,0.3027693454007354,0.6773282150527641,9.0,True,0.9191515555151918,0.9808110964180328,0.8790087771701994,0.929381772996572
NPDR_DME_vs_diabetes,exploratory_contrast_family,CXCL8,NPDR + DME,Diabetic,5,10,0.39225032594745923,0.6,0.07549130459838524,0.5736040172115013,0.42512963512786717,9.0,True,0.3847621331143506,0.5372804561506698,0.809282919881964,0.8916435710203939
NPDR_DME_vs_diabetes,exploratory_contrast_family,CXCR6,NPDR + DME,Diabetic,5,10,-0.14561660768460505,-0.28,0.43956043956043955,-0.6387139448693907,0.3660912179902728,9.0,True,0.7467801016188113,0.8949813073524413,0.7923618142803164,0.8511687092718431
NPDR_DME_vs_diabetes,exploratory_contrast_family,CYBB,NPDR + DME,Diabetic,5,10,0.7339950888489661,0.56,0.09923409923409923,1.4910889350240477,0.07296643608488543,9.0,True,0.43552743552743556,0.5807032473699141,0.5961380902331228,0.6067735211269419
NPDR_DME_vs_diabetes,exploratory_contrast_family,DCBLD2,NPDR + DME,Diabetic,5,10,0.04268666192323689,0.04,0.9530469530469531,0.5080448497839539,0.4795638529588129,9.0,True,0.9841922783099254,1.0,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,EBI3,NPDR + DME,Diabetic,5,10,0.13122591488402668,0.24,0.5134865134865134,1.4099184012417916,0.39010814097597135,9.0,True,0.7801045108737416,0.911976911976912,0.8060502035225727,0.8700822290360481
NPDR_DME_vs_diabetes,exploratory_contrast_family,EDN1,NPDR + DME,Diabetic,5,10,0.15028759644298195,0.24,0.5134865134865134,1.0115455554275425,0.19112869684518424,9.0,True,0.7801045108737416,0.911976911976912,0.7118710123160938,0.8035631002085502
NPDR_DME_vs_diabetes,exploratory_contrast_family,EIF2AK2,NPDR + DME,Diabetic,5,10,0.028621949824509052,-0.08,0.8591408591408591,0.2460073244942212,0.8193890413872122,9.0,True,0.9297551763305187,0.9808110964180328,0.8867360858847912,0.94336419697225
NPDR_DME_vs_diabetes,exploratory_contrast_family,EMP3,NPDR + DME,Diabetic,5,10,0.3255691085971737,0.44,0.20646020646020646,0.9597618578886625,0.0044508054975554955,9.0,True,0.562426079667459,0.7153665048401892,0.15864293577813215,0.26440489296355363
NPDR_DME_vs_diabetes,exploratory_contrast_family,F3,NPDR + DME,Diabetic,5,10,0.2515671585278749,0.4,0.2544122544122544,0.6302178039157419,0.31840214861281846,9.0,True,0.6090475181384272,0.7778142435182146,0.7659165406768288,0.8356809516265664
NPDR_DME_vs_diabetes,exploratory_contrast_family,FPR1,NPDR + DME,Diabetic,5,10,0.3757173887453189,0.56,0.09923409923409923,0.995761589407248,0.25290744231086426,9.0,True,0.43552743552743556,0.5807032473699141,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,FZD5,NPDR + DME,Diabetic,5,10,0.2833128373664806,0.52,0.12920412920412921,0.9918224943626455,0.13241182599781778,9.0,True,0.4979085954695711,0.5873045784317557,0.660631023294089,0.6971451923386685
NPDR_DME_vs_diabetes,exploratory_contrast_family,GABBR1,NPDR + DME,Diabetic,5,10,0.0689616941892357,0.0,1.0,0.32113627780531395,0.6978273812451529,9.0,True,1.0,1.0,0.8811269848000278,0.9323033025480405
NPDR_DME_vs_diabetes,exploratory_contrast_family,GCH1,NPDR + DME,Diabetic,5,10,0.11114267945170808,0.32,0.37096237096237095,0.17541330264100524,0.8576232547216938,9.0,True,0.7061693326753568,0.8515183213038158,0.909426001651192,0.9453800528792624
NPDR_DME_vs_diabetes,exploratory_contrast_family,GNA15,NPDR + DME,Diabetic,5,10,0.1852997073044449,0.56,0.09923409923409923,0.38118129752572427,0.6337035153074617,9.0,True,0.43552743552743556,0.5807032473699141,0.8706535253789474,0.929381772996572
NPDR_DME_vs_diabetes,exploratory_contrast_family,GNAI3,NPDR + DME,Diabetic,5,10,-0.09658906952150037,-0.24,0.5134865134865134,-0.2850477376244276,0.6666815818683577,9.0,True,0.7801045108737416,0.911976911976912,0.8790087771701994,0.929381772996572
NPDR_DME_vs_diabetes,exploratory_contrast_family,GPC3,NPDR + DME,Diabetic,5,10,0.4762376871349754,0.48,0.1645021645021645,1.0449363018734954,0.15046321832031687,9.0,True,0.5304355508437142,0.6596787307447206,0.679233956988859,0.7131956548383019
NPDR_DME_vs_diabetes,exploratory_contrast_family,GPR132,NPDR + DME,Diabetic,5,10,0.09993083077034182,0.28,0.43956043956043955,1.3805305467082691,0.41966392725048074,9.0,True,0.7467801016188113,0.8949813073524413,0.809282919881964,0.8912240517785405
NPDR_DME_vs_diabetes,exploratory_contrast_family,GPR183,NPDR + DME,Diabetic,5,10,0.48402239795840074,0.6,0.07525807525807525,1.0343543697296216,0.24479798923218993,9.0,True,0.3847621331143506,0.5372804561506698,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,HBEGF,NPDR + DME,Diabetic,5,10,0.7114939373879201,0.8,0.012654012654012654,0.9635687612661383,0.20963359112853597,9.0,True,0.18175763630309086,0.3063994828700711,0.7118710123160938,0.8059138968264247
NPDR_DME_vs_diabetes,exploratory_contrast_family,HIF1A,NPDR + DME,Diabetic,5,10,0.01520246826506888,0.12,0.7678987678987679,0.5277083580180788,0.4030066130497938,9.0,True,0.9191515555151918,0.9808110964180328,0.809282919881964,0.8829619554676881
NPDR_DME_vs_diabetes,exploratory_contrast_family,HPN,NPDR + DME,Diabetic,5,10,0.07294538709492304,0.24,0.5134865134865134,1.0259370522555307,0.3484363080991615,9.0,True,0.7801045108737416,0.911976911976912,0.7813875452696821,0.849160954808379
NPDR_DME_vs_diabetes,exploratory_contrast_family,HRH1,NPDR + DME,Diabetic,5,10,0.11134298928661668,0.32,0.37096237096237095,0.7621649825127571,0.2737476929310254,9.0,True,0.7061693326753568,0.8515183213038158,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,ICAM1,NPDR + DME,Diabetic,5,10,0.8498628955862793,0.4,0.2544122544122544,0.5405243102390154,0.39282193462808923,9.0,True,0.6090475181384272,0.7778142435182146,0.8060502035225727,0.8700822290360481
NPDR_DME_vs_diabetes,exploratory_contrast_family,ICOSLG,NPDR + DME,Diabetic,5,10,0.1854985375480886,0.56,0.09524253239064147,1.036695872905232,0.2833215549713476,9.0,True,0.43552743552743556,0.5743633632718074,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,IFITM1,NPDR + DME,Diabetic,5,10,0.2879278196251225,0.44,0.20646020646020646,-0.17292302575415305,0.7857002776934665,9.0,True,0.562426079667459,0.7153665048401892,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,IFNAR1,NPDR + DME,Diabetic,5,10,-0.02773708071394143,-0.16,0.6786546786546787,-0.38779374105787623,0.81049172378698,9.0,True,0.8717677985970669,0.9808110964180328,0.883156499023054,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,IFNGR2,NPDR + DME,Diabetic,5,10,0.21754340896667568,0.6,0.07525807525807525,1.408118310386455,0.45279885327194547,9.0,True,0.3847621331143506,0.5372804561506698,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,IL10RA,NPDR + DME,Diabetic,5,10,0.6218736113157064,0.68,0.03996003996003995,1.5288862170538748,0.036374825394135786,9.0,True,0.3156843156843156,0.4266004266004265,0.44209403171334266,0.5747222412273454
NPDR_DME_vs_diabetes,exploratory_contrast_family,IL15,NPDR + DME,Diabetic,5,10,0.14685488955874781,0.28,0.43956043956043955,0.809200722837761,0.5349717827610667,9.0,True,0.7467801016188113,0.8949813073524413,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,IL15RA,NPDR + DME,Diabetic,5,10,-0.06482887777192053,-0.32,0.37096237096237095,-0.4196941535484779,0.6064427387521298,9.0,True,0.7061693326753568,0.8515183213038158,0.8632247993048335,0.9242889330177156
NPDR_DME_vs_diabetes,exploratory_contrast_family,IL18,NPDR + DME,Diabetic,5,10,-0.2293666293113823,-0.28,0.43956043956043955,-0.8403038690637907,0.2582003627273346,9.0,True,0.7467801016188113,0.8949813073524413,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,IL18R1,NPDR + DME,Diabetic,5,10,0.05406861456917933,0.04,0.9530469530469531,0.796403738856525,0.5556834746519845,9.0,True,0.9841922783099254,1.0,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,IL1B,NPDR + DME,Diabetic,5,10,0.5173249724717364,0.84,0.007992007992007992,1.081099304217172,0.2758055224061535,9.0,True,0.18175763630309086,0.3063994828700711,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,IL1R1,NPDR + DME,Diabetic,5,10,0.3830806658448238,0.52,0.12920412920412921,0.6845522167895393,0.24700464459558813,9.0,True,0.4979085954695711,0.5873045784317557,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,IL4R,NPDR + DME,Diabetic,5,10,0.20829824380633233,0.2,0.594072594072594,0.46862767844819675,0.562970775307795,9.0,True,0.8380666952095523,0.911976911976912,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,IL6,NPDR + DME,Diabetic,5,10,0.4310270705888849,0.48,0.15750467342623375,0.8741315789506472,0.5003184034144929,9.0,True,0.5304355508437142,0.6596787307447206,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,INHBA,NPDR + DME,Diabetic,5,10,0.18650815323216485,0.16,0.6786546786546787,0.12828681751090448,0.7974756887747088,9.0,True,0.8717677985970669,0.9808110964180328,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,IRAK2,NPDR + DME,Diabetic,5,10,0.16402487980503366,0.28,0.43956043956043955,0.40063695658142284,0.7373091147138635,9.0,True,0.7467801016188113,0.8949813073524413,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,IRF1,NPDR + DME,Diabetic,5,10,0.22466840537698785,0.24,0.5134865134865134,0.24584919185202517,0.7134763846897904,9.0,True,0.7801045108737416,0.911976911976912,0.8811269848000278,0.934220459510941
NPDR_DME_vs_diabetes,exploratory_contrast_family,IRF7,NPDR + DME,Diabetic,5,10,0.21616473137266867,0.28,0.43956043956043955,0.026440242750018772,0.9676048835269457,9.0,True,0.7467801016188113,0.8949813073524413,0.9710763445228274,0.9820440031364838
NPDR_DME_vs_diabetes,exploratory_contrast_family,ITGA5,NPDR + DME,Diabetic,5,10,0.29728588720527993,0.48,0.1645021645021645,0.8028720690296596,0.22140475961341066,9.0,True,0.5304355508437142,0.6596787307447206,0.7118710123160938,0.808346825339872
NPDR_DME_vs_diabetes,exploratory_contrast_family,ITGB3,NPDR + DME,Diabetic,5,10,-0.053307725376979365,-0.08,0.8591408591408591,-0.0911382538423737,0.9105327863544674,9.0,True,0.9297551763305187,0.9808110964180328,0.9402887597647441,0.9582884051110584
NPDR_DME_vs_diabetes,exploratory_contrast_family,ITGB8,NPDR + DME,Diabetic,5,10,0.3093254970032131,0.32,0.37096237096237095,1.5871446046706597,0.1341243015051385,9.0,True,0.7061693326753568,0.8515183213038158,0.660631023294089,0.6971451923386685
NPDR_DME_vs_diabetes,exploratory_contrast_family,KCNA3,NPDR + DME,Diabetic,5,10,0.0034639628622024077,0.08,0.8591408591408591,0.8230182586289583,0.16140867629360733,9.0,True,0.9297551763305187,0.9808110964180328,0.6892586717402691,0.7356510823381719
NPDR_DME_vs_diabetes,exploratory_contrast_family,KCNJ2,NPDR + DME,Diabetic,5,10,-0.23920296275157327,-0.32,0.37096237096237095,-0.1967159221329952,0.7915619581960176,9.0,True,0.7061693326753568,0.8515183213038158,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,KCNMB2,NPDR + DME,Diabetic,5,10,-0.06847802702533873,-0.28,0.43956043956043955,-0.281044607795081,0.6734053829532655,9.0,True,0.7467801016188113,0.8949813073524413,0.8790087771701994,0.929381772996572
NPDR_DME_vs_diabetes,exploratory_contrast_family,KIF1B,NPDR + DME,Diabetic,5,10,-0.0994192730426704,-0.44,0.20646020646020646,-1.4893784147924571,0.1379798972702844,9.0,True,0.562426079667459,0.7153665048401892,0.660631023294089,0.6971451923386685
NPDR_DME_vs_diabetes,exploratory_contrast_family,KLF6,NPDR + DME,Diabetic,5,10,0.14934251655898922,0.24,0.5134865134865134,0.7906780222117192,0.22265448400126317,9.0,True,0.7801045108737416,0.911976911976912,0.7118710123160938,0.808346825339872
NPDR_DME_vs_diabetes,exploratory_contrast_family,LAMP3,NPDR + DME,Diabetic,5,10,0.022994534727964533,0.04,0.9530469530469531,0.15552182573222695,0.7798220961029253,9.0,True,0.9841922783099254,1.0,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,LCP2,NPDR + DME,Diabetic,5,10,0.1649048567765259,0.2,0.594072594072594,0.6778525984509264,0.3898384787522975,9.0,True,0.8380666952095523,0.911976911976912,0.8060502035225727,0.8700822290360481
NPDR_DME_vs_diabetes,exploratory_contrast_family,LDLR,NPDR + DME,Diabetic,5,10,-0.3300877144184531,-0.16,0.6786546786546787,-0.22538744512779008,0.7205019778857737,9.0,True,0.8717677985970669,0.9808110964180328,0.8811269848000278,0.9408207645120021
NPDR_DME_vs_diabetes,exploratory_contrast_family,LIF,NPDR + DME,Diabetic,5,10,1.0028065959774244,0.64,0.05527805527805527,0.7467700613853542,0.24565660796270972,9.0,True,0.3639138639138639,0.49843014335379626,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,LPAR1,NPDR + DME,Diabetic,5,10,0.16241566542409824,0.24,0.5134865134865134,0.3213747228714868,0.5987376173140109,9.0,True,0.7801045108737416,0.911976911976912,0.8600049412328519,0.9242889330177156
NPDR_DME_vs_diabetes,exploratory_contrast_family,LY6E,NPDR + DME,Diabetic,5,10,0.1432572031837851,0.16,0.6786546786546787,0.657904068380309,0.4607961900217695,9.0,True,0.8717677985970669,0.9808110964180328,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,LYN,NPDR + DME,Diabetic,5,10,0.2562589352867275,0.68,0.03996003996003995,1.2528397491414756,0.12804318643866708,9.0,True,0.3156843156843156,0.4266004266004265,0.660631023294089,0.6971451923386685
NPDR_DME_vs_diabetes,exploratory_contrast_family,MEFV,NPDR + DME,Diabetic,5,10,0.04589872644803572,0.2,0.594072594072594,-0.22384651418528057,0.7103384933643635,9.0,True,0.8380666952095523,0.911976911976912,0.8811269848000278,0.9327806844633206
NPDR_DME_vs_diabetes,exploratory_contrast_family,MET,NPDR + DME,Diabetic,5,10,0.21718657838705635,0.44,0.20646020646020646,1.573704535639044,0.005020346068928233,9.0,True,0.562426079667459,0.7153665048401892,0.15864293577813215,0.26440489296355363
NPDR_DME_vs_diabetes,exploratory_contrast_family,MMP14,NPDR + DME,Diabetic,5,10,0.2154874013473913,0.32,0.37096237096237095,0.5335843370664721,0.5072650790656411,9.0,True,0.7061693326753568,0.8515183213038158,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,MSR1,NPDR + DME,Diabetic,5,10,0.3080947508618279,0.36,0.3096903096903097,1.2511681196559858,0.10045492873204913,9.0,True,0.6795981795981796,0.837315289186947,0.627817767673457,0.64433928787539
NPDR_DME_vs_diabetes,exploratory_contrast_family,MXD1,NPDR + DME,Diabetic,5,10,0.05099719306287476,0.16,0.6786546786546787,-0.1514044768153457,0.8281017436535396,9.0,True,0.8717677985970669,0.9808110964180328,0.890068540797682,0.94336419697225
NPDR_DME_vs_diabetes,exploratory_contrast_family,MYC,NPDR + DME,Diabetic,5,10,0.05309608107313313,0.08,0.8591408591408591,0.5034749235438456,0.5416486313693117,9.0,True,0.9297551763305187,0.9808110964180328,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,NAMPT,NPDR + DME,Diabetic,5,10,-0.0548034376636366,-0.12,0.7678987678987679,-0.5471518874135837,0.5658197903478366,9.0,True,0.9191515555151918,0.9808110964180328,0.835509596962226,0.9070101787504123
